# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Sat Jul 15 19:37:44 BST 2017 [seed=1500143864037]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(obscura_root)	tmrca(paralog_cuff)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
77340000	-21649.68642695108	-281.40609639942323	-21368.280330551657	4.2572730076040814	1.007237730354883	0.1468379207061499	1.1312658641482303	1.4261748313872913	3.202050115621365	0.8219238275754168	4.332232253183307	0.7131064305412972	1.5737871389174136	0.18663555062019563	0.4968592957674979	0.17276773633853915	0.5114411235967555	-0.20152449405532247	-12029.712452659987	-9338.567877891672	-41.30429903015415
77350000	-21639.41661102038	-278.30278771643674	-21361.113823303946	3.9202519373111686	1.0035835485160554	0.12940603380935986	1.0406887539531786	1.4400842208315772	3.1582400975010185	0.8885300755411547	3.8621186850635496	0.7279936109703191	1.5440127780593698	0.21925642549365112	0.6163877427643961	0.18366009645529358	0.5224422462142044	0.20237959573636968	-12020.381830238613	-9340.73199306533	-38.86036255678003
77360000	-21633.904687752543	-278.5295069244563	-21355.375180828087	3.6580361677459634	1.0037830743662965	0.14081878987343727	1.2988272639506435	1.5050353316586889	3.267246043918	0.8218395432394408	4.311920799263441	0.7168732106678926	1.5662535786642229	0.2183764956451562	0.5341399107525998	0.18650678907988164	0.4772855325583836	0.1821876544587614	-12008.135505568262	-9347.239675259827	-38.49563552003215
77370000	-21644.188589577632	-274.796688627767	-21369.391900949864	3.4651473856405337	1.0033169736713166	0.14262318878642927	1.0531481990252072	1.518145110358776	3.4008697932299836	0.8755792950117595	3.8651114753498677	0.7120892561828156	1.5758214876343768	0.21244533413127756	0.522936597505114	0.1980699641432265	0.47282289148563045	0.0517441381296116	-12005.221285274913	-9364.170615674951	-35.548989463641725
77380000	-21645.316350985595	-274.72193930474197	-21370.594411680853	3.086754546699027	0.9854000788789515	0.15770342479321686	0.9658778118418336	1.3881527951878934	2.982731796114475	0.8985510435942389	4.0615997142769	0.7436309493995187	1.5127381012009706	0.20256281776231103	0.5774040706386577	0.20738920285348478	0.47592848538801363	-0.013891317740781228	-12031.195364976695	-9339.399046704159	-34.070289513391735
77390000	-21630.34132691188	-275.38263454493665	-21354.95869236694	3.733031264246128	1.0038083426721358	0.17468586789437268	0.9816664306454659	1.3304536672710914	3.4863139977337374	0.9818336389145548	4.311342988034752	0.7066212744849659	1.586757451030076	0.20167609175264828	0.536913463051941	0.20468073989017294	0.48906745177925903	0.10147895238820923	-12009.772127380002	-9345.18656498694	-35.01851463854688
77400000	-21633.364181911376	-276.04554833302035	-21357.318633578358	3.577576576432354	0.9879647513371946	0.16373065293909678	0.8639166628303117	1.3538704063524964	3.3115075318495237	0.8513393427238539	4.311342988034752	0.6999804819171807	1.6000390361656462	0.21448437917776408	0.6452918748868961	0.19866513903966992	0.6200472865888513	0.10088035892211322	-12003.894749352745	-9353.423884225613	-35.0295589329026
77410000	-21637.840729202184	-273.58670520202946	-21364.254024000154	3.141166885838388	0.9899517985568373	0.16606817201681284	1.169096170580381	1.3538704063524964	2.886167071285351	0.8467468501890709	4.992387810854434	0.6972307769012177	1.6055384461975721	0.22741209117506891	0.4798702141596516	0.21559922547796037	0.4892419493860639	-0.016290696035981843	-12010.94574989066	-9353.308274109493	-32.082955050682635
77420000	-21633.41467941301	-274.0962583320281	-21359.31842108098	3.830458173526526	0.9980560085487635	0.17513453962421463	1.287329235937489	1.5369355738444561	3.102347085021755	0.9439450119229015	4.316051204199567	0.6828566791466204	1.6342866417067667	0.22810914237669613	0.49746722478572813	0.2014622490016384	0.5322027483450954	-0.0506654105787619	-12017.689840475361	-9341.62858060562	-34.02472003790082
77430000	-21637.14485997296	-272.7407819556952	-21364.404078017265	3.231019111915656	1.0042370017195257	0.1566160576415177	1.1633506970847345	1.4025993947887592	3.293750681997763	0.9732166870306732	4.352218144699375	0.6973814168950695	1.6052371662098686	0.2137393534456694	0.3903431860036102	0.21705802334408986	0.4277432700935087	0.09522990523424132	-12027.423156871817	-9336.980921145447	-32.769357487885735
77440000	-21664.448685690935	-281.610813798958	-21382.837871891978	3.8559174255658872	1.012110183057126	0.1889815235527246	0.8516005868754938	1.4528688350506094	3.3645009961041583	1.0511635491393607	4.829013496904666	0.7189895609625221	1.5620208780749634	0.16970738650422632	0.5251348947850326	0.17116150292422963	0.4904092026468106	-0.054884206738438884	-12038.063656293505	-9344.774215598474	-39.43399057265252
77450000	-21642.512178882826	-282.0379127507823	-21360.47426613204	3.768837956580006	0.9897065517782265	0.24289343055687213	1.0685226380140485	1.554143112743325	3.2026788019446273	0.9551907288536412	5.679205820978712	0.6986701342039501	1.6026597315921074	0.1747920267030991	0.5335883415551832	0.17989839141722191	0.502093754407196	-0.02526447669667111	-12014.120038460554	-9346.354227671487	-38.563508278388376
77460000	-21650.783962599464	-277.2249133401106	-21373.559049259355	3.5559654879936877	0.9802938935772334	0.21268441710755034	0.8220940217123182	1.5518064539715166	3.2483223036465665	0.9566574833538786	3.0434755726236706	0.7297430297336234	1.5405139405327608	0.17411253645227381	0.4515705265492856	0.1873252468227176	0.42723955000719155	0.1378145294233091	-12023.039420700683	-9350.519628558672	-37.81934979850774
77470000	-21641.684172296194	-279.0507870447868	-21362.633385251407	4.32000070116885	1.0037861622726647	0.2544254937327847	0.9931970266178104	1.5118471831566127	3.241844684726764	0.8925991150567002	3.9970220895682123	0.6945485324323225	1.6109029351353623	0.1733069648295245	0.553884287589401	0.1806793312344847	0.4522360122198432	0.19624130498019324	-12011.652457781258	-9350.980927470147	-39.45173048816896
77480000	-21661.21686401679	-286.0725514714044	-21375.144312545388	4.780460125448343	0.979990148234717	0.25170548874839	0.8271449825996641	1.533997067247708	3.0142677561249402	0.9317659774329639	3.7136113770818553	0.721475986740557	1.557048026518893	0.14464174981382635	0.30985416814486	0.14599027317422605	0.3407812962972334	-0.005773035837620627	-12032.051289932266	-9343.093022613122	-45.828831196065636
77490000	-21645.42022145405	-282.96708327229186	-21362.453138181758	4.61108271972746	0.9885940007882315	0.2415796283371789	0.837751505832645	1.4986988659249112	3.2381553825054588	0.8944707957528877	3.769773444220896	0.7388220032102609	1.5223559935794853	0.1546579376093338	0.4037029377034954	0.16045752613774378	0.3966211656992916	0.008596082369872039	-12020.96045111249	-9341.492687069265	-43.712320758320466
77500000	-21641.60457939337	-285.10479833137845	-21356.49978106199	4.302348305995147	0.9982933556664936	0.25134956756914295	0.679497919383031	1.4733549416472194	3.2690653954974294	0.9091897586095763	4.8314840812122455	0.722625899428886	1.554748201142235	0.16397624076122885	0.4451661075744716	0.16322780047413674	0.4589604220568303	0.08121167903822661	-12026.432617882072	-9330.06716317992	-44.201405667560614
77510000	-21645.23826729526	-282.7311497641366	-21362.507117531124	4.661603279359456	1.0113531345009952	0.24111263595779733	0.851333441979689	1.4264442088560467	3.2914708995761726	0.9183549513553697	3.8596301899031307	0.732862785671536	1.5342744286569352	0.1826547738956038	0.4711814777289688	0.1698055973061338	0.47604800512500034	-0.12332810366806922	-12022.817415194997	-9339.689702336125	-43.044640766714195
77520000	-21643.746843170175	-280.331984196034	-21363.41485897414	3.941517388036702	0.9988089748440235	0.21125016055766607	0.9145280147136463	1.4264442088560467	3.1619263355216853	0.8793665566386014	5.11902751157376	0.693423749672846	1.613152500654315	0.17944749585530057	0.41639296315760094	0.1775981103207947	0.42477760028509853	0.025633844885346996	-12027.587654804662	-9335.82720416948	-39.06242412456393
77530000	-21639.040388121946	-279.7669233604753	-21359.27346476147	3.532855333597404	1.001902919911632	0.16429608191949147	0.8470936344783463	1.4835213825664582	3.0364533485235894	0.8733702247253513	4.960708174546398	0.7291459200629751	1.541708159874057	0.17426121916455642	0.471428783364987	0.18119864114850923	0.500367664857557	0.09108776497043704	-12007.248078851877	-9352.025385909594	-38.665627027173116
77540000	-21644.309976793793	-275.1300345562743	-21369.17994223752	3.2139717582239435	0.9859056074138157	0.19221187571772813	0.8032129707488888	1.5200108030415291	3.2624500260236724	0.8812498188121479	3.756948782376519	0.7143631491496063	1.5712737017007943	0.1984342897716298	0.40592703306520783	0.20919269543510455	0.37636180799237845	0.11486910548223826	-12026.236565735284	-9342.943376502235	-35.5581824698079
77550000	-21630.10490671257	-274.0096921960196	-21356.09521451655	3.3366981521897476	1.0136411306774842	0.14409370526607435	0.9157342472278827	1.4166453337640836	3.0850343742665896	0.874805980094746	3.756948782376519	0.6925536964639811	1.6148926070720446	0.19381910711266478	0.4448169337849756	0.19942481022999586	0.4204434191719953	0.15387116217409996	-12022.190757677768	-9333.90445683878	-34.48610170677472
77560000	-21638.48959062275	-276.2161691502159	-21362.273421472535	3.789260433218155	0.9934125045115227	0.21705162876157394	1.0474200896533583	1.4170229543857578	3.320383350156579	0.8912731654840262	4.083660126532781	0.6989454600551701	1.6021090798896667	0.19198962426370436	0.3932672932622063	0.18469117778774408	0.398875722393268	0.03840777891287948	-12032.730860602607	-9329.542560869926	-36.809204314640354
77570000	-21640.11299020281	-276.49696791561354	-21363.6160222872	3.7455330990809954	1.0076175783038503	0.2617476222215847	1.035854577822687	1.4776330704884477	3.049724587139788	0.8912731654840262	3.801918327015988	0.7141909318998224	1.5716181362003618	0.19138087550180422	0.40450344564395574	0.18800929994979695	0.39387563509560647	0.037509872544756136	-12023.550760943204	-9340.065261343994	-37.59757290098811
77580000	-21649.698815799537	-281.31942857951105	-21368.379387220026	4.319031435393692	0.9997823165537297	0.23693005679161602	0.9796815045980543	1.6098239227313158	3.1132794126250216	0.8464395689293515	4.091848676114256	0.7421674797772295	1.5156650404455476	0.15957225342769857	0.4673170121234498	0.16346696648456202	0.40832086660959227	-0.18570011432043657	-12021.565412159292	-9346.813975060732	-41.96392843565314
77590000	-21635.35869208604	-281.14960197616637	-21354.209090109875	4.285825336993055	1.0128289549380407	0.22600596673370044	0.8931619308082165	1.38224180943872	3.0392401667475104	0.7842327443936924	4.243136306431909	0.7277436337085597	1.5445127325828873	0.16046066950206922	0.3848305427552117	0.17299089808491133	0.35036371124209215	0.17697223548481036	-12014.947371578879	-9339.261718530995	-41.15156801021701
77600000	-21643.07427448101	-276.58199997400123	-21366.492274507007	3.467303280262353	0.9947776067841948	0.2489818060562408	0.8295203034490816	1.4567447869348744	3.09034737851749	0.8487518441552377	3.7720297073459674	0.6937569502891445	1.6124860994217176	0.2005957147766296	0.5229872939233612	0.19097960521878984	0.5167954146612295	0.12391415905363624	-12020.769092178329	-9345.723182328678	-37.636426189350566
77610000	-21649.047825709356	-276.97070373751467	-21372.07712197184	3.272396076613493	0.9988957775442863	0.2197309516484653	0.8897323850279397	1.4567447869348744	3.136062022545672	0.9309693122680734	3.309936743877075	0.6769120546079376	1.6461758907841315	0.20515800324927722	0.5144760003161415	0.18194310075603354	0.5288834095076307	0.21945147680236218	-12020.092933049209	-9351.984188922632	-38.91923823851207
77620000	-21649.075541720624	-279.9931191450164	-21369.082422575608	4.312326052596628	0.9898789154845755	0.1915026357010745	0.9043912370811842	1.4718009197592061	3.5114557412551624	0.896021365764471	4.623805480385087	0.7066060601193649	1.586787879761277	0.1787807252923827	0.3737175009440414	0.16812136300526848	0.358403690710001	0.1521974993397879	-12024.018407764184	-9345.064014811422	-39.17466860210314
77630000	-21654.33866381783	-279.0735383104039	-21375.265125507427	3.742270159609229	0.9890963800869663	0.22257671310617153	1.4503714069436684	1.45298155629323	3.247146885819635	0.8694546546441164	3.8732540881223154	0.7009308085715394	1.5981383828569282	0.1922990112888483	0.428420629374991	0.18274172881188208	0.381565529087043	0.1602698658635049	-12030.056972930583	-9345.208152576844	-39.659703437940486
77640000	-21637.09180644364	-278.8831349594029	-21358.208671484237	3.6302964116016208	0.9932728437126461	0.3202177579593607	1.1585589873774227	1.4021944578756582	3.2554726335036785	0.9291301891815696	3.8732540881223154	0.7356073583102268	1.5287852833795534	0.18243340881906558	0.45656107511047	0.18455361912073046	0.3930132069043874	0.19886016881410168	-12021.784268181786	-9336.42440330245	-39.650450927172585
77650000	-21660.516207629524	-287.81847192745215	-21372.697735702073	4.813121997106812	1.0014290486708302	0.2403581927367694	0.7875836913434703	1.4021944578756582	3.126157285760645	0.83972475419979	6.689243028288888	0.7384671689013314	1.5230656621973444	0.18830122639730876	0.5860543656223389	0.16668861776475294	0.5046444148690993	0.11133510660823058	-12022.018411825491	-9350.67932387658	-42.994167926661376
77660000	-21647.020933134794	-283.9738800850584	-21363.047053049737	3.8543902397347445	1.017074177866254	0.28916749889280474	0.9922264512764982	1.450452466034807	3.143293170288849	0.9311406406533905	5.730604120208109	0.7003976075060556	1.5992047849878959	0.16804687431210757	0.4830736350040067	0.16698152592195784	0.4889118375936419	-0.005136660390607239	-12021.49109970514	-9341.555953344598	-39.720940893080716
77670000	-21647.587834220623	-278.75039791774634	-21368.837436302878	3.7254481502538104	0.9926489293515762	0.26050009244836536	0.8237401751291563	1.45872243794957	3.162073596537258	1.0098142619960113	4.192799830739067	0.6992914880061691	1.6014170239876688	0.1971053963981557	0.549463335294544	0.19848156178377666	0.5990322991323254	0.15728631822101502	-12034.805503490357	-9334.03193281252	-38.404023437317115
77680000	-21641.200738196145	-282.87350197997955	-21358.327236216166	3.8599240108105555	1.0181957215038513	0.25807184087849705	1.0519225731348623	1.4979224347200342	3.251216225307745	0.9090678484238496	3.979206894213181	0.7207116345173658	1.5585767309652756	0.17298847302700684	0.48922360748623833	0.16947428552036822	0.4983464199339809	-0.14562655470750208	-12021.663224288595	-9336.66401192757	-41.89788804974775
77690000	-21660.847275842	-283.21704579542336	-21377.630230046576	3.629212362515254	0.9780914890961475	0.2404504388673494	1.0553396707721547	1.60247062950596	3.025095962738877	0.8257375829920938	4.49172855360794	0.6849394070461348	1.6301211859077376	0.17335806345931426	0.44763837872907936	0.1808202257850738	0.44564356017839934	-0.00754136703175001	-12037.476322386101	-9340.153907660475	-40.77579531135089
77700000	-21646.308256960936	-282.43159544269207	-21363.876661518243	4.418423115296377	0.9986979963967721	0.2468965056560455	0.8139878684184059	1.4506198337768048	3.1058606934187054	0.8498628186430301	4.49172855360794	0.7349154792548508	1.5301690414903055	0.17960358277515084	0.5287196762794811	0.16620434114487312	0.5066616528114521	0.013104351469315066	-12021.678368985355	-9342.198292532888	-42.1469995669049
77710000	-21653.65512807939	-285.3768052268285	-21368.278322852562	4.64612515430289	1.005966550381435	0.2526079589676201	1.3278830617069188	1.4180412751486269	3.2807780893117053	0.8724392197423186	4.503648806533256	0.7127117016245409	1.5745765967509253	0.1733280315213028	0.4587842896451088	0.16832567228233117	0.440127006985902	-0.004083982902001996	-12028.038230649225	-9340.240092203338	-45.006684988284505
77720000	-21659.602874501194	-281.4192539090306	-21378.183620592165	4.1411745842532675	1.0007129937692347	0.3122305967059862	0.9138456444292754	1.527260965674559	3.309038607134447	0.9205006591750857	4.368190539587914	0.7119815366159229	1.5760369267681613	0.16768598523896017	0.5364501427990855	0.1740695063418284	0.4472641831333522	0.041145122369803534	-12033.52421194872	-9344.659408643445	-41.118493342156476
77730000	-21639.64830734436	-280.5136699711293	-21359.13463737323	3.8573145897124443	0.9972569243026531	0.29867996529915425	1.045117814150127	1.5009777733929461	3.309038607134447	0.9191569360903837	4.055339097789133	0.7332737530773402	1.5334524938453267	0.16344733076876788	0.5087402550994786	0.17079208740437565	0.48944217655966854	0.04842810614065416	-12007.654167216106	-9351.480470157125	-40.9052906136142
77740000	-21645.242566578414	-282.5087266962982	-21362.733839882116	4.297391275420511	1.0162390846755018	0.26117565524725594	1.0628595004604722	1.5056876789270062	3.309038607134447	0.9420231366585531	3.5490333216481855	0.7210978642840644	1.5578042714318783	0.16071743329248678	0.49661793035181806	0.16466623306137418	0.4835366697244984	-0.0011051288496399013	-12018.57675166145	-9344.157088220665	-42.61364911718939
77750000	-21642.91085288182	-283.32518455264164	-21359.58566832918	4.343416244805508	0.9949536639337135	0.2878685415607365	1.1051254681748854	1.4675763893712703	3.056452128364874	0.8111231803638957	3.936646289816059	0.7503833224041262	1.4992333551917547	0.18228270455708265	0.5362973621213959	0.162185276614525	0.5659384026817226	0.011295944783329159	-12017.109404092427	-9342.47626423675	-44.10197594650944
77760000	-21658.52536386678	-284.17762318279375	-21374.347740683985	4.163119915604952	1.0146401739322832	0.2463056363943336	1.2251560502369419	1.4387284910996059	3.105858637800432	0.8810105929783043	4.852460656847522	0.7254408832892754	1.5491182334214564	0.2044358586077248	0.5546358797595334	0.17656742160991884	0.5063901712307026	-0.2243129854135856	-12033.795390650908	-9340.552350033076	-41.964960858733114
77770000	-21648.715165479996	-280.5205298128137	-21368.194635667183	4.178438451011549	0.9979872968169902	0.1876754368198258	0.996238588412471	1.3804151273227723	3.134641381686551	0.7726845220175709	4.1008296928963555	0.7260036758629078	1.5479926482741915	0.17397738379386485	0.4586426215461596	0.16735731789196032	0.4841547264750097	0.09504089096426104	-12027.85923581288	-9340.335399854304	-41.390421658017544
77780000	-21644.408515528805	-281.15163792236916	-21363.256877606436	3.800523915973932	0.9854068416646471	0.21098569388205712	1.3213368788823705	1.46309609894909	3.134641381686551	0.9084072085538811	3.6778256995468324	0.6893548939652492	1.6212902120695087	0.14919818953846545	0.5339378226695833	0.1775579258729061	0.5114837247493793	-0.03103153268168493	-12028.248537632964	-9335.00833997347	-41.2949542959092
77790000	-21657.37778727526	-280.415496549197	-21376.962290726064	4.360105732859441	1.006595498051049	0.23493947982882069	0.9975602798103546	1.5538515272819502	3.368532417455758	0.8270676729002443	3.5605803942446608	0.6689864825324561	1.662027034935095	0.14999336630178328	0.39591144547686813	0.16703159736418285	0.3897159626743967	-0.04043843810209424	-12040.24190904464	-9336.720381681425	-42.08495844046486
77800000	-21644.491733301616	-286.36240410851565	-21358.1293291931	4.244215553867167	1.0221177549850409	0.21625091892573095	1.134081168717888	1.5538515272819502	3.3568661547394583	0.8764010694361248	3.972756382736676	0.7210587448304066	1.557882510339194	0.14378941207811147	0.5592940007902225	0.15919438400816596	0.5514642824417552	-0.11488826572849604	-12030.513258550152	-9327.61607064295	-44.42281283711891
77810000	-21642.253879675587	-287.213785839569	-21355.040093836018	4.652516317771876	0.9862716601259347	0.16705758458703193	0.7201156453755811	1.4733938121301078	2.787338619456413	0.8607485660588301	4.761652060675828	0.7177018008274958	1.5645963983450155	0.1416780719133135	0.4057168626710486	0.14774108049982157	0.43799938118207027	-0.21016773779983117	-12024.59294563293	-9330.44714820309	-45.9127030855741
77820000	-21668.231955258172	-285.9085759323907	-21382.323379325782	5.137573748141186	0.998840937206255	0.1643364198143886	0.6273197059442693	1.3368844646219071	3.2727446172761465	0.8607485660588301	4.395801140149174	0.7055824021746802	1.5888351956506468	0.14989125990475638	0.3429772454854062	0.15108114261680783	0.33863532207332814	0.12315744186991211	-12031.290039828864	-9351.033339496918	-46.341857664673164
77830000	-21645.508935867976	-279.73436325858245	-21365.774572609393	4.127351603511572	0.9960360454312002	0.1625005821761341	0.7847899393227382	1.3697663826335122	3.1224028784277795	0.7719261659127068	4.178959431107588	0.7091886564317832	1.5816226871364407	0.1654686055147297	0.38876690331822145	0.17296704493351267	0.3779202903356412	-0.0026739962637233033	-12018.518764190143	-9347.255808419251	-40.61212391665126
77840000	-21638.257381514173	-280.3163480773368	-21357.941033436837	4.143202827267471	0.9961544737922748	0.18723767902172553	0.8019019552445034	1.5084057204662489	3.0733840306006877	0.8648408270240548	4.526148232076845	0.7006064235598064	1.5987871528803943	0.15934585859205314	0.42622665409298166	0.17769085876335436	0.47641924484127796	-0.05841686660418849	-12024.548733122547	-9333.392300314292	-40.16604495728913
77850000	-21646.411397677894	-282.37657519402313	-21364.03482248387	4.514183495504125	1.0014789301069809	0.26037068358417487	1.0395145327882702	1.4486552117871045	3.0643438428201937	0.9004415062851934	3.539936039180776	0.7528268482251206	1.494346303549766	0.15430207448560757	0.46258687465977677	0.1614159810320811	0.47321582718936644	-0.06771368033862635	-12021.84445079366	-9342.19037169021	-44.101558845961925
77860000	-21655.489534321117	-282.77337855743934	-21372.71615576368	4.707396911229377	1.017612975434161	0.2396561857782996	0.8279111339623251	1.6145233422441907	3.3069761345729165	0.8644582265323819	3.1351077425993976	0.6705981525341681	1.658803694931671	0.16026427752151354	0.44242858396654566	0.16366210172026976	0.45546263671475173	-0.0807203013272169	-12031.644755570214	-9341.071400193463	-43.75080501672217
77870000	-21656.469439171542	-285.1821659323928	-21371.287273239148	4.885485715483075	0.980730573537896	0.25182239013549507	0.8045945685655251	1.5110934030984715	3.28189363033388	0.7321813684673841	3.5281807765530355	0.6901648362280537	1.6196703275438997	0.14499228171571452	0.3524793346607665	0.15221859841765273	0.3836801542408748	-0.04255371291092641	-12033.074304889928	-9338.21296834922	-45.64573087326008
77880000	-21639.769274834405	-277.18003416794795	-21362.589240666457	3.452497240908728	0.9928468532528144	0.23544322934356163	1.274425576782518	1.5276222763984078	3.0777655432221764	0.9229502450244875	3.1884744448206432	0.688703236847375	1.622593526305257	0.1679394357689257	0.43981831157990564	0.18124721658274426	0.4042569273523778	0.15041180348954447	-12012.693051462324	-9349.896189204133	-39.36014362684023
77890000	-21636.785522358194	-278.98301239712737	-21357.802509961068	3.7308258258044606	0.9901448003490018	0.23115651664616374	0.9907356401286523	1.4874071386381333	3.0777655432221764	0.8917101390502475	4.024951400669962	0.7010532939410267	1.5978934121179538	0.16368784606196632	0.4658052750725747	0.17552257884358197	0.4227927145818173	0.17281566157678252	-12024.674031491279	-9333.128478469791	-39.26261120038253
77900000	-21661.221594096536	-284.52077510484673	-21376.70081899169	5.12345490229468	1.005845086502091	0.22303092428970026	0.7527238476385696	1.4874071386381333	3.3608797383425455	0.8025020582022598	3.081394453036632	0.6988834961967801	1.6022330076064468	0.14159723276380295	0.4465030188351178	0.14627491154775119	0.3647511278774563	-0.03082900301606251	-12023.881139542425	-9352.819679449261	-47.123362846396915
77910000	-21636.74739748006	-281.5506847808566	-21355.196712699202	3.931469783094398	0.9884183145622846	0.2564934603227185	0.7660603353938791	1.551758872990499	3.219459799698561	0.9426827916746778	3.563573090272459	0.7305294326793503	1.5389411346413067	0.1774381532929816	0.5212576917925436	0.17187486186210676	0.5129992195018909	-0.035328225884748286	-12022.895476572214	-9332.301236126987	-42.223461739309236
77920000	-21639.638986192705	-279.0718843342265	-21360.56710185848	3.9560380841904568	1.002804351993937	0.2152707711397958	1.0517413005825278	1.5136370558592382	3.219459799698561	0.8181192423357186	3.403591901434417	0.7096134575894602	1.5807730848210872	0.17736442345241948	0.5193752727885894	0.17514444443680452	0.4395834029134565	0.10472167782765351	-12018.554908902166	-9342.012192956314	-40.952790834095815
77930000	-21643.58043466927	-282.5221919202363	-21361.058242749034	4.301356701043941	1.0093557640694877	0.25100505534226186	0.837724316073834	1.4434411471321866	3.411938351571707	0.9087222215184918	3.916902200609908	0.7005151852364425	1.5989696295271225	0.16421813437018437	0.49950360901305474	0.16051946533486355	0.4305450083513831	0.11880033687380849	-12016.23762233441	-9344.820620414623	-42.8142753948819
77940000	-21653.98715171207	-281.8654109045869	-21372.121740807484	3.978330810721693	1.0158681709451745	0.2789099483069513	0.9557107390164675	1.4335919325897721	3.0170592073336486	0.7470081000577145	4.452454177366192	0.7051597683021946	1.5896804633956185	0.16453691714721771	0.4181110057639066	0.1723554768777824	0.3766572073468318	0.009076317984586503	-12025.370699857376	-9346.751040950108	-40.978744838701445
77950000	-21656.290210684067	-284.1811262325828	-21372.109084451484	4.400893220683959	1.0075241743896357	0.22141998767179855	0.7427893040753224	1.4113464947350765	3.0170592073336486	1.039561234979713	4.580309636478185	0.7117010719933182	1.576597856013371	0.15580132081962803	0.38994216932772846	0.15705994742138418	0.35791363449060737	-6.422237574441564E-4	-12017.075300755736	-9355.033783695748	-43.51802966673089
77960000	-21659.038581495122	-289.1755714910108	-21369.863010004112	5.329025023766372	1.024690209126012	0.21298896895254069	0.7642217275221832	1.4119117715649225	2.9965398989279124	0.854302640273159	4.580309636478185	0.745802894086812	1.5083942118263836	0.16370894052460208	0.39065297740843763	0.1538188668374294	0.4109845053726025	-0.13500502010836574	-12018.529860575725	-9351.333149428388	-46.169059881528085
77970000	-21646.043104509983	-283.4111755974752	-21362.63192891251	4.896500867605893	1.0017342908903168	0.21927158951412803	0.9996732725241151	1.5258527324624749	3.2710554181883964	0.8406506338734079	3.5965536888759546	0.7088262033536306	1.5823475932927464	0.16253577097831862	0.3711693745963625	0.1586170107631682	0.397011280971821	0.0887510476722078	-12019.063473170056	-9343.568455742454	-45.30876547917817
77980000	-21642.177225766623	-283.63687914775556	-21358.54034661887	4.71389434945058	0.9984482982837348	0.20934132349924006	0.5954809314735781	1.452706562899534	3.0999687509049734	0.8121740622710728	3.929773258822952	0.699897851976802	1.6002042960464036	0.1810493163816575	0.40427657719940696	0.16697961890532026	0.4834571756470062	-0.05453727529399444	-12027.875920045226	-9330.664426573643	-44.92290456443292
77990000	-21647.682889202984	-281.45485896497496	-21366.22803023801	4.731442535357396	0.9925017477220963	0.18512124222668516	1.0078145234504232	1.452706562899534	3.0110916767421703	0.8121740622710728	4.783440965255737	0.7131504938889618	1.573699012222084	0.20624748734218437	0.5286080879263493	0.17594456027725158	0.5870793832180058	0.05901742522480244	-12031.148215864783	-9335.079814373228	-40.42959571083241
78000000	-21635.19755510232	-280.4707388054376	-21354.726816296883	4.398586186581931	0.9926998390191663	0.18706043778545053	0.91862566264128	1.452706562899534	3.4028166191776665	0.9253312649079982	4.611080008736825	0.6983423721526151	1.6033152556947774	0.1839454595748615	0.40748559822166774	0.1773268740642522	0.4564166616802414	-0.0158214672994347	-12025.130839461523	-9329.59597683536	-39.806677835956705
78010000	-21641.875393912895	-276.8326869140311	-21365.042706998862	4.407117812022191	0.9921746389325701	0.2098490031203568	1.0714084185611459	1.5061144625982557	3.299061269038079	0.8295863343999503	3.9099173224973782	0.6929945499733895	1.6140109000532286	0.1943176375409072	0.37827505450980164	0.18490876082441932	0.4172817096856051	0.004062265227615392	-12020.52285919242	-9344.519847806441	-37.823758245487795
78020000	-21657.321321353855	-277.6543524717549	-21379.6669688821	3.5058216686155332	1.0242941544560185	0.23142433342971483	1.0852263440913845	1.3923716041514507	2.962689252666121	0.820292811904617	3.9464946937684755	0.7133084571391055	1.5733830857217965	0.19547826224513654	0.4106469484892029	0.19738743195485361	0.45022504805526403	0.13769995770211277	-12018.755623329009	-9360.91134555309	-36.037690480577716
78030000	-21652.90254781837	-279.69414523018554	-21373.20840258818	4.06337883304614	1.003009867108809	0.21466495188165827	0.8505299358708046	1.4951830148542309	3.3512833801595927	0.8801346728257088	3.9464946937684755	0.6771023794687401	1.6457952410625274	0.18240720743259958	0.4131887343704999	0.17863311381528096	0.45795038974260094	0.15753815251060385	-12027.66021066119	-9345.548191926991	-40.6401500451331
78040000	-21643.81416614631	-282.7402973000001	-21361.07386884631	4.2222523277008	1.0071545332873548	0.2227772592180921	0.8959301956066271	1.5324843003545372	3.286724205689423	0.8916816251223838	5.190615985820948	0.7165306908236422	1.566938618352723	0.1707515769937305	0.3709255536031766	0.17312013409495394	0.39996687474553505	-0.028767408749061744	-12021.891125004555	-9339.182743841755	-41.09314070612852
78050000	-21642.78679558911	-278.9983513215342	-21363.788444267575	3.8240121825945366	0.9861299508243436	0.19112859754672257	0.9398055116639421	1.5324843003545372	3.1559555821426057	0.9579743673211638	3.7204102444828147	0.7315483125512758	1.5369033748974559	0.17922808947343183	0.3864924746125679	0.1710593368162544	0.40246312243592924	0.05199408419842151	-12027.856448426859	-9335.931995840716	-39.4676839490713
