# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Wed Jul 26 15:53:27 BST 2017 [seed=1501080806070]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(paralog_vret)	tmrca(vret_obsr)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
650000	-39705.585414500485	-279.99849717714955	-39425.58691732334	3.2043242381276755	1.2016797510222519	0.9916193162527585	1.2654042883054681	1.8731356521554319	3.1930285161777294	0.8450633904773497	5.567678784853254	0.6207829389046664	1.7584341221906672	0.16117757528150858	0.3421957479291735	0.15884054528929614	0.31618161248050075	0.08270979293258482	-20706.04364405536	-18719.543273267973	-37.592106542189825
660000	-39713.829994717	-280.550548957862	-39433.27944575914	3.4150962905777953	1.141920805131508	1.0071112131402173	1.204897008011002	1.8731356521554319	3.115962555975824	0.8444807272863545	6.028365611575767	0.601225562195906	1.797548875608188	0.17154631842001877	0.330198980991064	0.1642291278331155	0.32185218841143404	-0.07547993273451796	-20713.378268276607	-18719.901177482527	-37.366529769547725
670000	-39703.65126018142	-278.5417310345085	-39425.10952914691	3.1917132603241742	1.1204255327412511	0.9960057550937734	1.2281925939437723	1.8731356521554319	3.3658997691923913	0.9114962306184469	5.033515632116911	0.6434085066980626	1.7131829866038748	0.17190031511034662	0.4180154999927517	0.1656329991225346	0.37849331476798254	-0.0639625523685857	-20707.43166071697	-18717.677868429942	-37.05172970699549
680000	-39704.90467676539	-281.9821479006095	-39422.92252886479	3.7802024281098685	1.2587932913737871	1.0094121076775604	1.3096202506747305	1.8731356521554319	2.9703908660373832	0.886440373420494	4.684735437956554	0.6270381753046066	1.7459236493907868	0.16027577800943302	0.43295858971189793	0.15436297589719652	0.37527161777330637	0.09810668669951828	-20701.147136011645	-18721.775392853142	-40.95331562513047
690000	-39718.19734025551	-277.8780335230703	-39440.31930673244	3.6333624697489366	1.111370626488039	0.9967118583666617	1.144621511342267	1.8772209809140044	3.072740479830822	0.9351519541325629	4.2123018815149225	0.6101971581021128	1.7796056837957743	0.1739867319080169	0.43150282306930554	0.16206022892898536	0.3649373940848614	0.0010640407109218895	-20729.75142462018	-18710.56788211226	-38.066745446957974
700000	-39707.5811600679	-278.8611543020097	-39428.72000576589	3.3171361871182645	1.138596699160522	1.004147379344544	1.338989186291227	1.8256248959290848	3.072740479830822	0.8704252074290145	4.535039607855037	0.6253795381761301	1.74924092364774	0.16824812745852413	0.4350947927982008	0.15920097493194682	0.3532259246797128	-0.07004154931175319	-20708.60448236488	-18720.11552340101	-38.50152728008015
710000	-39710.53394108357	-279.06743004088537	-39431.46651104269	3.1777905149789887	1.2264469460482383	1.0175785879789683	1.0928462063007758	1.8962859899087343	3.1772750504405223	0.9317598456186224	4.9234264714178595	0.6310817009737865	1.737836598052427	0.18799352863345653	0.4527900807347521	0.17268330912212315	0.398548571058639	0.13096489433928368	-20712.785808566987	-18718.680702475704	-36.23748892104447
720000	-39717.30655420041	-279.72488363352693	-39437.581670566884	3.4884960951242583	1.2395953458563551	1.0048993912374558	1.1248023225653163	1.9538926707314395	3.0704138305657396	0.9118933287983976	5.051409801654217	0.6251831173248855	1.749633765350229	0.17858695516075465	0.5336121484035016	0.16272420068575344	0.4572891683625516	-0.057289090147398004	-20708.35029582006	-18729.23137474683	-37.86785786820778
730000	-39706.10760085197	-283.84851717450107	-39422.25908367747	3.395426784058777	1.1472963730846937	1.0193590995329682	0.8595769620580452	1.8021881985151353	3.2548378635265744	0.8731163559432485	5.994390994813885	0.6494744057806198	1.7010511884387605	0.171390479304433	0.4241177421677935	0.16193186523739703	0.4006608020761779	0.11859200239290102	-20699.60356110769	-18722.655522569778	-38.769027870872144
740000	-39695.82010339487	-276.96150814171716	-39418.85859525316	3.2294059841712497	1.2118862435219493	0.9967259832983227	1.1748663563969766	1.8021881985151353	3.275346805757075	0.8731163559432485	5.222488484974282	0.604569364976705	1.7908612700465902	0.18667792859699564	0.45354608091073756	0.16878344872360293	0.42481197537196436	-0.019981111158434654	-20694.05636317212	-18724.80223208104	-35.14865883075746
750000	-39690.4007162121	-279.34656739438867	-39411.05414881771	3.1092451628316105	1.4213388281333352	0.9908065327853824	0.906826500085616	1.801957807063454	3.2749240897354577	0.9016522956313306	5.086693743820644	0.6039944390122158	1.7920111219755688	0.1794857772068418	0.48300426809532887	0.16796017239775907	0.46875098840963825	0.003292071833217773	-20703.046392639935	-18708.007756177773	-37.296289263180235
760000	-39701.63800052314	-276.63822063671375	-39424.99977988643	2.992181367391335	1.2657158340350123	0.9903877049115801	1.0968659300746724	1.937642610363439	3.304402632993317	0.8310135615560521	4.520117477375646	0.6202492093726419	1.7595015812547166	0.18059812113412654	0.42261200958484196	0.16606562042575487	0.4175775877479501	0.03718891186995018	-20706.24357813523	-18718.7562017512	-35.939001698547386
770000	-39695.81094859749	-276.69025823454473	-39419.12069036295	2.9234329552070983	1.1970661960653644	0.9937445085582615	1.234201551801144	1.716912453033482	3.098727123956969	0.8591089844289996	5.780447212890643	0.6399075860197981	1.7201848279604042	0.18193215626965567	0.3943124913917817	0.17641754529423226	0.38379166434555023	-0.10708934153243695	-20699.590274337872	-18719.53041602508	-33.92461997949808
780000	-39703.882890381414	-277.68201886711165	-39426.2008715143	2.69531005486391	1.163649673565713	0.9986774394347925	1.2479528640377513	1.8906745628761212	3.1931625802701795	0.8718702359601265	6.096345979809276	0.6207491811478629	1.7585016377042746	0.16873489141615317	0.4506826455887847	0.1742430533514605	0.4673711823300363	-0.03724667506185365	-20713.763286599416	-18712.437584914886	-34.16679563792021
790000	-39719.545764243405	-274.5264343620631	-39445.01932988134	2.836588200137264	1.130143426228612	0.9955243498797427	1.1012753271528006	1.7304774738303197	2.9221375649278443	0.9309517580688824	4.808058421892862	0.6309935525554702	1.73801289488906	0.18248201727325947	0.4191977965714402	0.1863054205057067	0.4322690199855434	0.05266386321617105	-20725.73857644613	-18719.280753435214	-33.63774557159482
800000	-39710.38568491624	-276.7599258317791	-39433.62575908446	3.076780370711059	1.1851197234177928	0.9959192627009923	1.0511465034951317	1.7531761312467071	3.215067910777018	0.9273634672481051	5.07385964867305	0.6394913476288369	1.7210173047423267	0.16769924293381075	0.40554108987574533	0.16788613963371668	0.4299616450688274	-0.1003014929985255	-20713.916016935953	-18719.70974214851	-35.291995985260684
810000	-39707.442616104985	-277.50098116693596	-39429.94163493805	3.610173959934928	1.3855789777672163	1.0119169496161813	1.1038927412935886	1.8653714673173947	3.3208053792587244	0.8300957358536389	5.073787365666581	0.5986118756308201	1.8027762487383603	0.17002252214404057	0.42060609512989416	0.16611654983261964	0.4200915710765264	-0.008363766318372467	-20713.411181512416	-18716.530453425636	-35.45851681332485
820000	-39706.14694858565	-278.46040617520106	-39427.68654241045	3.6406511937963124	1.2155964085884183	0.9909289682643804	1.0663459623507172	1.8793622322722026	3.3208053792587244	0.8319287545277332	5.058154098417695	0.6224077822590461	1.7551844354819082	0.16560737671275255	0.3603618767926205	0.1641791141369988	0.3722647335505487	-0.009114993735794502	-20700.47389872038	-18727.21264369007	-36.93854061052535
830000	-39696.92951580341	-282.6943707849184	-39414.23514501849	3.877503238107745	1.2564405969952572	0.9817336162470504	1.144402078156015	1.8024724676882689	3.360330247311267	0.9033569893469372	5.8905368225461885	0.6353231395161039	1.7293537209677927	0.1662787099659257	0.3191377484053046	0.16406087650971918	0.37603753940523854	0.01873205893497541	-20696.071235118718	-18718.16390989977	-38.2363797265695
840000	-39706.528306035	-279.4176621519685	-39427.11064388303	3.691220729971004	1.2078598126751163	1.0142267187912746	0.946547445996231	1.8835354249059522	3.1494694745658096	0.8530778738033825	4.353980691475982	0.5747549371749839	1.8504901256500326	0.15010488547278156	0.2871142288268117	0.1634594146044324	0.33398012546046085	0.15064020349240237	-20709.461632120576	-18717.64901176246	-38.9212927598385
850000	-39712.25406870829	-284.8386176486513	-39427.415451059635	4.132539262002029	1.2334811172808322	1.0075972557410027	0.7587584417216557	1.840014480578736	3.143631078818227	0.8520485948690942	5.011319174342435	0.6289097625555223	1.7421804748889558	0.1329510938266617	0.31770798173786824	0.1411653534494571	0.3753393524031451	-0.015933258516433093	-20696.46522880876	-18730.950222250875	-43.678799844974236
860000	-39712.54763881514	-284.94186221543845	-39427.605776599696	4.070666856769476	1.21979786068674	0.9915704172295644	1.0730772857289335	1.857622974093157	3.143631078818227	0.9759724443486545	5.880171420451938	0.6160989611186463	1.767802077762708	0.13269935842781147	0.35730541199208987	0.14967052769945127	0.3697413894910263	-0.04534055250321967	-20710.1337456109	-18717.4720309888	-41.62268260649286
870000	-39698.937292946066	-282.73737083348516	-39416.19992211258	3.947255040865342	1.1540697181816506	0.9862812419709286	0.8277740948659467	1.857622974093157	3.0509510633793324	0.9696201339228104	5.003645618216457	0.6214645431064647	1.757070913787071	0.1404182092258374	0.3695649641168095	0.15264993708202287	0.36863186094705763	0.09301275208297972	-20707.273703817304	-18708.926218295277	-40.5918262561582
880000	-39699.83978709706	-280.8985359717542	-39418.9412511253	3.7392172968772535	1.1110893980781118	1.0140151518591882	1.086045334283638	1.80295201646059	3.2002177561032763	0.8412172959147397	5.282704026475377	0.6220810987904054	1.7558378024191899	0.15586105325256452	0.34524463958669266	0.16247240450728406	0.37042549785078754	-0.14140272246432012	-20696.250897399455	-18722.690353725848	-38.43889053279029
890000	-39706.29530327972	-284.2548334773894	-39422.040469802334	3.579296264826756	1.0913010848262072	0.9853899377868102	1.371209248500604	1.8829626292333377	3.214467609731462	0.8582767559490272	6.012440155327232	0.6234502344664783	1.7530995310670439	0.14901201382515786	0.33872008168411455	0.161675644077473	0.3722063907276383	-0.0413049669882445	-20710.03402526499	-18712.00644453734	-40.21205433665774
900000	-39697.88243037309	-278.50207100346074	-39419.38035936963	3.604058046585317	1.0998593966062873	1.0008330725756878	0.9872124969282227	1.845424350518182	3.0712454183771722	0.7766086952484735	4.668722028841575	0.6205303469571543	1.758939306085692	0.15359639941956654	0.3255532412473423	0.15905396932327864	0.3510575318760915	-0.13073176677408016	-20700.57052997245	-18718.809829397178	-38.47092601714952
910000	-39697.43093491891	-282.3412964811877	-39415.08963843773	3.921546004613939	1.0656881976083312	1.0039894474462963	0.8368823392424416	1.8550143634585374	3.1896852943105185	0.9401598403567639	5.275254338931207	0.6336095836915537	1.732780832616893	0.1612877293790997	0.36629947385749767	0.156902371292684	0.3800049565749448	-0.3128402519513947	-20703.166571481903	-18711.923066955827	-40.522066913148116
920000	-39704.45937642327	-281.83137032787283	-39422.628006095394	3.9409325588468467	1.2228128571616965	1.0038194808265462	1.0378363938287112	1.8517321898517773	3.0828269918427083	0.8218864415432021	4.996688544169666	0.608374042591963	1.7832519148160744	0.15271996577192978	0.3655051555563084	0.14866021644295888	0.3876318967240778	-0.07860634351794481	-20703.36202633555	-18719.265979759843	-40.8535817740465
930000	-39706.36791744421	-279.4736682828128	-39426.89424916139	3.4933118750258902	1.185908610669123	0.9997016298128396	1.0582391779501095	1.7203061288284358	3.012421290919309	0.939648743108487	4.7531527357509225	0.6108229593640017	1.7783540812719971	0.1524407038666039	0.3645165801196209	0.15137437172453574	0.3759142267487234	-0.08996803222249762	-20707.074456753267	-18719.819792408125	-38.90736848050468
940000	-39713.43086665331	-284.1941586029328	-39429.236708050375	3.5426194218062226	1.1959859107655617	1.0123898542040102	1.4591308393296505	1.7203061288284358	3.3284229662194176	0.8841880290395515	4.688610564890023	0.648981817043809	1.7020363659123825	0.16060700046598003	0.35159734120428976	0.15747294901044684	0.39165113632345305	-0.11893434534584184	-20712.364261393024	-18716.87244665735	-43.02051160987613
950000	-39706.2587694737	-283.0960898542104	-39423.16267961949	3.5494081856648814	1.1260389930601364	0.9872302394125088	1.0618580758331353	1.915014001557761	3.3284229662194176	0.8495726389596183	4.96066793819816	0.6195448307941127	1.7609103384117748	0.1664165750303175	0.4006905465619141	0.15468384093081644	0.3885811390021028	-0.02809496241836283	-20711.254218666385	-18711.908460953106	-41.19079153347058
960000	-39709.79960153383	-280.88444508973396	-39428.9151564441	3.5556530207033195	1.1119958650650545	0.9959755981423186	1.0013955585982295	1.8479300775574483	3.425415272804536	0.8495726389596183	4.12720895498483	0.6185711951331255	1.7628576097337492	0.1554515141255801	0.382139088552917	0.14992536284042154	0.40114161361839856	-0.3007601325784374	-20723.56960586514	-18705.345550578953	-41.42759990977684
970000	-39701.42033695102	-279.5769458285769	-39421.84339112244	3.1177353524660587	1.0613967501311357	0.9871247600895277	1.2096050941682197	1.8479300775574483	3.326934067623277	0.8213493196941628	4.535877468287219	0.6091478893096598	1.7817042213806804	0.1665132737005151	0.3723804770010539	0.16372650288388388	0.35182220806896536	-0.06858574912348113	-20716.28522680695	-18705.55816431549	-38.67673961080576
980000	-39701.38320031622	-282.0963436767816	-39419.28685663943	3.2599330337658254	1.0893081208896211	0.9825652488153239	1.2868802864308586	1.8479300775574483	3.159356101443971	0.7745016430662345	5.603899139117784	0.6308887622974371	1.7382224754051259	0.16478713133109504	0.37819751356303005	0.1607969613333524	0.34055150598057776	0.04918835557962438	-20709.2011063885	-18710.08575025093	-38.493671229612644
990000	-39701.703779329524	-279.3944545674269	-39422.3093247621	3.0394083221164565	1.0874301413949405	0.9805704702608157	1.203046076624526	1.8876588535474308	3.1472448989724318	0.8536613889484593	5.128193919357772	0.6126543768041794	1.774691246391641	0.17106374786869355	0.31633383339175164	0.17363507846735765	0.3041448996209693	0.03955867646524963	-20716.10528804537	-18706.20403671673	-36.38346548220288
1000000	-39710.372538942116	-280.1743467347662	-39430.19819220735	3.348368016446759	1.1067993577420938	0.9872318063654024	0.9557149950220517	1.8876588535474308	3.2416168168462494	0.8111362202240274	5.130314426161901	0.611592627135285	1.77681474572943	0.15937077315439066	0.33306797755907214	0.16318285652299347	0.3419160538406463	0.11269872879139445	-20706.496803294092	-18723.701388913254	-38.25042131097874
1010000	-39700.41570239081	-281.27927493266606	-39419.13642745814	3.8121999555079658	1.1420781398140503	0.9961240747706667	0.8250530845499587	1.7180583231941413	3.1819844696713604	0.8111362202240274	4.841214419915528	0.6393113107560127	1.7213773784879747	0.14158137568797677	0.343503181764563	0.1526774028636252	0.36500864530766874	-0.1509999129102363	-20696.75934668676	-18722.377080771384	-40.72893642361273
1020000	-39691.614509049905	-277.7255254648262	-39413.88898358508	3.5300835522104435	1.1621589850426817	1.0047735997127463	1.0203114854927	1.7568881600437585	2.9890456431492125	0.9039133826590151	4.547489871665384	0.6245636420606768	1.7508727158786463	0.15658614430607765	0.3577642187147722	0.16605101687935317	0.35812754173321637	-0.15441155817558833	-20703.837775888274	-18710.051207696804	-37.534999010259355
1030000	-39713.905422027245	-278.60802155939336	-39435.297400467854	3.4590779394777025	1.113733094527826	0.9953030271108938	0.9347223700187111	1.690125205376651	3.1235223632145224	0.8567332394918806	4.587184714972808	0.6324478761406348	1.7351042477187304	0.1555593509829616	0.2955838317145855	0.16380680194004635	0.3312954929663144	0.046464399608131556	-20713.624623775606	-18721.67277669225	-38.61591718405509
1040000	-39702.8009293403	-278.30943787048244	-39424.49149146982	3.1041332483993296	1.0540423584497423	0.9938852155919962	0.9679497016277658	1.9301602695354207	2.9812666757728348	0.8567332394918806	5.617230658632238	0.6348576147730619	1.7302847704538762	0.16474876895552204	0.3389313841213841	0.1687899876788489	0.31165864176919345	0.09603760126849964	-20706.146892887708	-18718.344598582105	-36.00407027645197
1050000	-39699.26269333246	-274.60442309347803	-39424.65827023898	2.9318341797561907	1.0640642699529046	0.9878982304018645	1.102130744379538	1.8237337809765983	3.2427401958122837	0.8537121448324543	5.172634221866045	0.6258767034952294	1.7482465930095412	0.17884265612628286	0.33687554364462874	0.18964460039659808	0.3417775038643652	0.07655029558293534	-20704.22788276964	-18720.43038746934	-32.608356590868915
1060000	-39716.35714713694	-278.54592337909475	-39437.811223757846	3.380042402429869	1.1309616342200126	1.0013031381886195	0.8531807099046732	1.8237337809765983	3.350967897841197	0.9123378712506285	4.7365186115576785	0.6214695511199683	1.7570608977600635	0.16017922247177696	0.32270873204688455	0.17093031508033088	0.3432924430313672	0.17138327784034527	-20708.983842844904	-18728.82738091294	-38.02298343571162
1070000	-39704.474584160766	-281.38732701217236	-39423.087257148596	4.037691670922402	1.1587210593322939	1.0159955172145614	1.170791032169577	1.8426566523173757	3.1315002415920428	0.8817428044380903	5.211331085270012	0.614314748863214	1.771370502273572	0.1645708079027394	0.3419665008528378	0.1622110652116562	0.36855899631290284	0.058312466822587186	-20706.10467994259	-18716.982577206007	-38.71331321037625
1080000	-39715.22113645737	-281.79552139153503	-39433.42561506583	4.894516660446771	1.1223880615621071	0.9809890453650743	0.991193784685643	1.7543645223990347	3.1506061079028727	0.9107998733430265	4.005660037833465	0.6332983267826525	1.733403346434695	0.17105195426941533	0.37781290917808685	0.14744352760530705	0.38342293743549183	-0.04949139419877471	-20706.826912183147	-18726.59870288269	-40.86632793125886
1090000	-39704.78179240312	-280.73759493444055	-39424.04419746868	3.9491885328411684	1.102620912183973	0.9993926410763236	0.9030722101327462	1.827648356521426	3.132718169302607	0.9378295947364306	5.454543972207576	0.6205232561873241	1.7589534876253519	0.17493438535777805	0.365516997728978	0.1552503544127408	0.41526255491297576	0.11427467328300348	-20713.61459288032	-18710.429604588357	-38.682013043768244
