"accession"	"species"	"organ"	"sex"	"gene"	"genelength"	"reads"	"relex"	"normalized"
"88"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"Tejas1Dmir"	1413	3	0.00212314225053079	0.000343949044585987
"89"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"Tejas2Dmir"	1797	18	0.010016694490818	0.00162270450751252
"90"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"Vret1Dmir"	2088	13	0.00622605363984674	0.00100862068965517
"91"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"Vret2Dmir"	2106	25	0.0118708452041785	0.00192307692307692
"92"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"Ago2abDmir"	2283	122	0.0534384581690758	0.00865703022339028
"93"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"Ago2cDmir"	2283	930	0.407358738501971	0.0659921156373193
"94"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"Ago2dDmir"	2283	105	0.0459921156373193	0.00745072273324573
"95"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"Ago2eDmir"	2286	29	0.0126859142607174	0.00205511811023622
"96"	"DRR0055163"	"Dmir"	"accessory_glands"	"male"	"rpl32Dmir"	405	2500	6.17283950617284	1
"97"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"ArmiDmir"	3534	132	0.0373514431239389	0.00120825355153317
"98"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Arx1Dmir"	492	127	0.258130081300813	0.00835005454687135
"99"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Arx2Dmir"	498	1	0.00200803212851406	6.49563108664691e-05
"100"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Cuff1Dmir"	1122	0	0	0
"101"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Cuff2Dmir"	1125	0	0	0
"102"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Mael1Dmir"	1157	14	0.0121002592912705	0.000391422125636147
"103"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Mael2Dmir"	1317	42	0.0318906605922551	0.00103160683225745
"104"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Tejas1Dmir"	1413	3	0.00212314225053079	6.86799210435278e-05
"105"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Tejas2Dmir"	1797	69	0.0383973288814691	0.00124208611797085
"106"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Vret1Dmir"	2088	8	0.00383141762452107	0.000123939627630274
"107"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Vret2Dmir"	2106	72	0.0341880341880342	0.00110592283116245
"108"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Ago2abDmir"	2283	175	0.0766535260621989	0.00247960687341777
"109"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Ago2cDmir"	2283	3586	1.57074025405169	0.0508106871318637
"110"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Ago2dDmir"	2283	333	0.145860709592641	0.00471833765056068
"111"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"Ago2eDmir"	2286	0	0	0
"112"	"DRR0055164"	"Dmir"	"abdomens_without_gonads"	"female"	"rpl32Dmir"	405	12520	30.9135802469136	1
"113"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"ArmiDmir"	3534	147	0.0415959252971137	0.00159590277996694
"114"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Arx1Dmir"	492	101	0.205284552845528	0.00787611253338755
"115"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Arx2Dmir"	498	4	0.00803212851405622	0.000308167113318754
"116"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Cuff1Dmir"	1122	0	0	0
"117"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Cuff2Dmir"	1125	0	0	0
"118"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Mael1Dmir"	1157	13	0.0112359550561798	0.000431087703462752
"119"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Mael2Dmir"	1317	68	0.0516324981017464	0.00198097401773468
"120"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Tejas1Dmir"	1413	2	0.00141542816702052	5.43054573364259e-05
"121"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Tejas2Dmir"	1797	68	0.0378408458542014	0.00145183237693744
"122"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Vret1Dmir"	2088	10	0.00478927203065134	0.000183749069004717
"123"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Vret2Dmir"	2106	123	0.0584045584045584	0.00224079633893957
"124"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Ago2abDmir"	2283	202	0.0884800700832238	0.00339469764908163
"125"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Ago2cDmir"	2283	3808	1.66798072711345	0.0639950923153606
"126"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Ago2dDmir"	2283	340	0.148926850635129	0.00571384752815719
"127"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"Ago2eDmir"	2286	0	0	0
"128"	"DRR0055165"	"Dmir"	"abdomens_without_gonads"	"female"	"rpl32Dmir"	405	10556	26.0641975308642	1
"129"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"ArmiDmir"	3534	171	0.0483870967741935	0.00227816486788519
"130"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Arx1Dmir"	492	124	0.252032520325203	0.0118662137563017
"131"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Arx2Dmir"	498	3	0.00602409638554217	0.000283626951423457
"132"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Cuff1Dmir"	1122	10	0.0089126559714795	0.000419626327417949
"133"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Cuff2Dmir"	1125	22	0.0195555555555556	0.000920716112531969
"134"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Mael1Dmir"	1157	12	0.010371650821089	0.000488318830799937
"135"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Mael2Dmir"	1317	47	0.0356871678056188	0.00168022587320107
"136"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Tejas1Dmir"	1413	7	0.00495399858457183	0.000233244527639106
"137"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Tejas2Dmir"	1797	84	0.0467445742904841	0.00220083150286516
"138"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Vret1Dmir"	2088	8	0.00383141762452107	0.000180391087878521
"139"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Vret2Dmir"	2106	122	0.0579297245963913	0.00272745157655644
"140"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Ago2abDmir"	2283	178	0.0779675865089794	0.00367087567265016
"141"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Ago2cDmir"	2283	4031	1.76565922032413	0.0831308979575999
"142"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Ago2dDmir"	2283	391	0.171265878230399	0.00806355274160793
"143"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"Ago2eDmir"	2286	1	0.000437445319335083	2.05958328680201e-05
"144"	"DRR0055166"	"Dmir"	"abdomens_without_gonads"	"male"	"rpl32Dmir"	405	8602	21.2395061728395	1
"145"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"ArmiDmir"	3534	234	0.066213921901528	0.00358799014853075
"146"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Arx1Dmir"	492	139	0.282520325203252	0.0153091693480488
"147"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Arx2Dmir"	498	2	0.00401606425702811	0.000217621892439977
"148"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Cuff1Dmir"	1122	3	0.00267379679144385	0.000144887302720733
"149"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Cuff2Dmir"	1125	22	0.0195555555555556	0.00105967353492106
"150"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Mael1Dmir"	1157	15	0.0129645635263613	0.000702521839466995
"151"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Mael2Dmir"	1317	62	0.0470766894457099	0.00255098464349913
"152"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Tejas1Dmir"	1413	6	0.00424628450106157	0.000230097032770931
"153"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Tejas2Dmir"	1797	90	0.0500834724540902	0.00271391575380071
"154"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Vret1Dmir"	2088	9	0.00431034482758621	0.000233568324213596
"155"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Vret2Dmir"	2106	144	0.0683760683760684	0.00370515222000371
"156"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Ago2abDmir"	2283	176	0.0770915462111257	0.00417742523621968
"157"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Ago2cDmir"	2283	5024	2.2006132282085	0.119246502197544
"158"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Ago2dDmir"	2283	434	0.190100744634253	0.0103011508665872
"159"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"Ago2eDmir"	2286	0	0	0
"160"	"DRR0055167"	"Dmir"	"abdomens_without_gonads"	"male"	"rpl32Dmir"	405	7474	18.4543209876543	1
"161"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"ArmiDmir"	3534	2146	0.607243916242218	0.00886599322535414
"162"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Arx1Dmir"	492	392	0.796747967479675	0.0116328247892595
"163"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Arx2Dmir"	498	2	0.00401606425702811	5.86360728251338e-05
"164"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Cuff1Dmir"	1122	0	0	0
"165"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Cuff2Dmir"	1125	99	0.088	0.00128483362774433
"166"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Mael1Dmir"	1157	12	0.010371650821089	0.000151430065342696
"167"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Mael2Dmir"	1317	4109	3.11996962794229	0.0455527488127412
"168"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Tejas1Dmir"	1413	9	0.00636942675159236	9.29960645443205e-05
"169"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Tejas2Dmir"	1797	1374	0.764607679465776	0.0111635643023771
"170"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Vret1Dmir"	2088	912	0.436781609195402	0.00637717840311972
"171"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Vret2Dmir"	2106	433	0.205603038936372	0.00300188293627134
"172"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Ago2abDmir"	2283	1720	0.753394656154183	0.0109998498771565
"173"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Ago2cDmir"	2283	8937	3.91458607095926	0.0571544525303184
"174"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Ago2dDmir"	2283	1650	0.722733245729304	0.0105521815682025
"175"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"Ago2eDmir"	2286	0	0	0
"176"	"DRR0055168"	"Dmir"	"imaginal_discs"	"female"	"rpl32Dmir"	405	27739	68.4913580246914	1
"177"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"ArmiDmir"	3534	2749	0.777872099603848	0.010550155732881
"178"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Arx1Dmir"	492	308	0.626016260162602	0.00849055910270432
"179"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Arx2Dmir"	498	2	0.00401606425702811	5.44692416227315e-05
"180"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Cuff1Dmir"	1122	0	0	0
"181"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Cuff2Dmir"	1125	84	0.0746666666666667	0.00101269214024982
"182"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Mael1Dmir"	1157	29	0.0250648228176318	0.000339950210680851
"183"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Mael2Dmir"	1317	2687	2.04024297646166	0.0276714914258387
"184"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Tejas1Dmir"	1413	20	0.0141542816702052	0.000191972274084362
"185"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Tejas2Dmir"	1797	1717	0.955481357818587	0.012959041891314
"186"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Vret1Dmir"	2088	993	0.475574712643678	0.00645014428922975
"187"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Vret2Dmir"	2106	541	0.256885090218424	0.00348409167604774
"188"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Ago2abDmir"	2283	1301	0.569864213753833	0.00772897781622525
"189"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Ago2cDmir"	2283	10258	4.49321068769163	0.0609407028738191
"190"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Ago2dDmir"	2283	1675	0.733683749452475	0.00995083615847602
"191"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"Ago2eDmir"	2286	0	0	0
"192"	"DRR0055169"	"Dmir"	"imaginal_discs"	"female"	"rpl32Dmir"	405	29861	73.7308641975309	1
"193"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"ArmiDmir"	3534	2476	0.700622524052066	0.00885093490879586
"194"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Arx1Dmir"	492	505	1.02642276422764	0.012966755654019
"195"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Arx2Dmir"	498	3	0.00602409638554217	7.61021565284188e-05
"196"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Cuff1Dmir"	1122	163	0.145276292335116	0.00183526929709978
"197"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Cuff2Dmir"	1125	728	0.647111111111111	0.00817492747746343
"198"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Mael1Dmir"	1157	60	0.0518582541054451	0.000655123145223035
"199"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Mael2Dmir"	1317	5637	4.28018223234624	0.0540713623038843
"200"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Tejas1Dmir"	1413	23	0.016277423920736	0.000205632012473817
"201"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Tejas2Dmir"	1797	1867	1.03895381190874	0.0131250598528662
"202"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Vret1Dmir"	2088	355	0.170019157088123	0.00214784486792132
"203"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Vret2Dmir"	2106	604	0.286799620132953	0.00362312755088575
"204"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Ago2abDmir"	2283	1609	0.704774419623303	0.00890338563110008
"205"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Ago2cDmir"	2283	10201	4.4682435392028	0.0564471328917663
"206"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Ago2dDmir"	2283	1783	0.780989925536575	0.00986621291501022
"207"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"Ago2eDmir"	2286	1	0.000437445319335083	5.526228339334e-06
"208"	"DRR0055170"	"Dmir"	"imaginal_discs"	"male"	"rpl32Dmir"	405	32059	79.158024691358	1
"209"	"DRR0055171"	"Dmir"	"imaginal_discs"	"male"	"ArmiDmir"	3534	2592	0.733446519524618	0.00997400578898228
